id,titre,url,region,ville,quartier,adresse,type_terrain,vocation,prix,prix_text,prix_m2,surface,surface_text,situation_juridique,viabilisation,description_courte,description_complete,equipements,equipements_detaille,images,caracteristiques,localisation,informations_supplementaires,contact_info,date_scraping,page_source,is_valid
8221452,A vendre dans un lotissement approuvé à sidi salah,https://www.mubawab.tn/fr/a/8221452/a-vendre-dans-un-lotissement-approuv%C3%A9-%C3%A0-sidi-salah,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain Constructible,,270000.0,270 000 TND,270000.0,262.0,"262
						m²",,,"270 000 TND A vendre dans un lotissement approuvé à sidi salah La Soukra, La Soukra 262 m² Contacter Appelez WhatsApp","L'Agence Immobilière Méditerranée propose à la vente plusieurs lots de terrain avec une superficie qui varie entre 160m² et 494m², situés dans un lotissement approuvé à sidi salah. chaque lot de terrain est constructible et possède de son propre titre individuel.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/221/452F/h/AdobeStock_199469788-1240x720_81629891.avif; https://www.mubawab-media.com/business/8/894F/s/Logo%20agence_79614324.avif; https://www.mubawab-media.com/ad/7/899/667F/m/1_81536369.avif; https://www.mubawab-media.com/ad/8/273/069F/m/23135-3%20%281%29_81641072.avif; https://www.mubawab-media.com/ad/8/268/900F/m/thumb_1223084_property_xlarge_81597009.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+1"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.88333299999999"", ""longitude"": ""10.25""}","{""type_precis"": ""Lotissement""}",{},2026-01-27T21:09:05.886113,search,True
8291024,Terrain de 685m² à La Soukra,https://www.mubawab.tn/fr/a/8291024/terrain-de-685m%C2%B2-%C3%A0-la-soukra,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,425000.0,425 000 TND,425000.0,685.0,"685
						m²",,,"425 000 TND Terrain de 685m² à La Soukra La Soukra, La Soukra 685 m² Contacter Appelez WhatsApp","New Key La Soukra met à la vente un terrain spacieux de 685 m², bénéficiant d’un emplacement stratégique et d’un bon voisinage.Parfait pour un projet de construction grâce à sa surface généreuse et sa configuration régulière.Zone en expansion, proche des commodités et des axes principaux.Prix: m²620dt. Référence du bien: Ref8820a",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/291/024F/h/thumb_1264536_property_xlarge_81833190.avif; https://www.mubawab-media.com/business/8/390F/s/173569684_3743946405703280_2342906483815680692_n_12649711.avif; https://www.mubawab-media.com/ad/8/283/858F/m/terrain-avec-paysage-naturel-et-broche-de-localisation_81758278.avif; https://www.mubawab-media.com/ad/8/290/803F/m/thumb_1225745_property_xlarge_81830740.avif; https://www.mubawab-media.com/ad/8/147/829F/m/3_80326333.avif,"{""type de bien"": ""Terrain""}","{""latitude"": ""36.88833"", ""longitude"": ""10.27417""}",{},{},2026-01-27T21:09:05.890136,search,True
8283819,Un terrain de promotion à vendre,https://www.mubawab.tn/fr/a/8283819/un-terrain-de-promotion-%C3%A0-vendre,,La Soukra,Chotrana 1,"Chotrana 1, La Soukra",Lot de Terrain,Promotion immobilière,58600000.0,58 600 000 TND,58600000.0,3160.0,"3160
						m²",,,"58 600 000 TND Un terrain de promotion à vendre Chotrana 1, La Soukra 3160 m² Contacter Appelez WhatsApp","À vendre : terrain de promotion de 3 160 m² à Chotrana 1, avec une vocation R2, idéal pour projets résidentiels ou investissement immobilier. Situé dans un emplacement stratégique, ce terrain offre un potentiel constructible important et constitue une opportunité rare pour promoteurs ou particuliers souhaitant investir dans l’immobilier.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/283/819F/h/delimitation-de-terrain-arbore_81758096.avif; https://www.mubawab-media.com/business/14/507F/s/Design%20sans%20titre%20%288%29_81755536.avif; https://www.mubawab-media.com/assets/common/banks/atijjaribank.png; https://www.mubawab-media.com/assets/common/app-store/google-play-small.png; https://www.mubawab-media.com/assets/common/app-store/app-store-small.png,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""R+2"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.894132,search,True
8283858,Un terrain a vendre,https://www.mubawab.tn/fr/a/8283858/un-terrain-a-vendre,,La Soukra,Chotrana 3,"Chotrana 3, La Soukra",Terrain,,420000.0,420 000 TND,420000.0,350.0,"350
						m²",,,"420 000 TND Un terrain a vendre Chotrana 3, La Soukra 350 m² Contacter Appelez WhatsApp","Terrain à vendre situé à Chotrana 3, dans un emplacement calme et résidentiel, entouré de villas de standing. Le terrain dispose d’une superficie de 350 m², idéal pour un projet d’habitation. Quartier recherché, offrant tranquillité et bon voisinage, avec un accès facile aux commodités. Prix : 1200 DT le m². Opportunité à ne pas manquer.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/283/858F/h/terrain-avec-paysage-naturel-et-broche-de-localisation_81758278.avif; https://www.mubawab-media.com/business/14/507F/s/Design%20sans%20titre%20%288%29_81755536.avif; https://www.mubawab-media.com/ad/8/291/024F/m/thumb_1264536_property_xlarge_81833190.avif; https://www.mubawab-media.com/ad/8/290/803F/m/thumb_1225745_property_xlarge_81830740.avif; https://www.mubawab-media.com/ad/8/147/829F/m/3_80326333.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.897127,search,True
8290803,Terrain 447 m² à La Soukra,https://www.mubawab.tn/fr/a/8290803/terrain-447-m%C2%B2-%C3%A0-la-soukra,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,424650.0,424 650 TND,424650.0,447.0,"447
						m²",,,"424 650 TND Terrain 447 m² à La Soukra La Soukra, La Soukra 447 m² Contacter Appelez WhatsApp","Emplacement : La Soukra.Superficie terrain : 447 m².Façade : 17 mProfondeur : 24 mPrix m² : 950 dinarsPrix : 424.650 Dinars#Réf : SK 294/25.Pour plus d’informations, veuillez contacter le 25 555 067",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/290/803F/h/thumb_1225745_property_xlarge_81830740.avif; https://www.mubawab-media.com/business/8/722F/s/WhatsApp%20Image%202023-10-19%20%C3%A0%2014.33.00_563bea0a_64591677.avif; https://www.mubawab-media.com/ad/8/291/024F/m/thumb_1264536_property_xlarge_81833190.avif; https://www.mubawab-media.com/ad/8/283/858F/m/terrain-avec-paysage-naturel-et-broche-de-localisation_81758278.avif; https://www.mubawab-media.com/ad/8/147/829F/m/3_80326333.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.905131,search,True
8283865,Un terrain rue irak a vendre,https://www.mubawab.tn/fr/a/8283865/un-terrain-rue-irak-a-vendre,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,600000.0,600 000 TND,600000.0,756.0,"756
						m²",,,"600 000 TND Un terrain rue irak a vendre La Soukra, La Soukra 756 m² Contacter Appelez WhatsApp","Terrain titré à vendre situé à Rue Irak, dans un emplacement calme et résidentiel, entouré de villas de standing. D’une superficie de 756 m², ce terrain bénéficie d’une vocation R2, idéal pour un projet d’habitation. Il est situé à proximité de toutes les commodités, dans un quartier très recherché, offrant tranquillité, bon voisinage et accessibilité facile. Opportunité rare à ne pas manquer.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/283/865F/h/delimitation-de-terrain-arbore_81758348.avif; https://www.mubawab-media.com/business/14/507F/s/Design%20sans%20titre%20%288%29_81755536.avif; https://www.mubawab-media.com/ad/8/287/907F/m/terrain%20%C3%A0%20vendre_81800252.avif; https://www.mubawab-media.com/ad/8/291/780F/m/579663627_2010947716335368_5909690461024442496_n_81841048.avif; https://www.mubawab-media.com/ad/8/275/713F/m/WhatsApp%20Image%202025-12-20%20at%2018.35.06_81668346.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.909135,search,True
8283846,Un terrain a vendre zone yakout hamaoui,https://www.mubawab.tn/fr/a/8283846/un-terrain-a-vendre-zone-yakout-hamaoui,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,800000.0,800 000 TND,800000.0,792.0,"792
						m²",,,"800 000 TND Un terrain a vendre zone yakout hamaoui La Soukra, La Soukra 792 m² Contacter Appelez WhatsApp","À vendre : terrain de 792 m² dans la cité Yakout Hamaoui, avec vocation R2, situé dans un emplacement stratégique à proximité de la route principale. Idéal pour projets résidentiels ou investissement immobilier, ce terrain offre un potentiel constructible intéressant et constitue une opportunité rare pour promoteurs ou particuliers.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/283/846F/h/terrain-avec-paysage-naturel-et-broche-de-localisation_81758128.avif; https://www.mubawab-media.com/business/14/507F/s/Design%20sans%20titre%20%288%29_81755536.avif; https://www.mubawab-media.com/ad/8/290/333F/m/terrain%20%C3%A0%20vendre_81825803.avif; https://www.mubawab-media.com/ad/8/259/695F/m/13abc467-d7c6-4a4a-bd9d-4d39830c508a_GF_81484568.avif; https://www.mubawab-media.com/ad/8/158/382F/m/WhatsApp%20Image%202025-06-10%20%C3%A0%2011.43.36_627fefd0_GF_80442274.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.913128,search,True
7488919,Terrain en vente à Borj Louzir,https://www.mubawab.tn/fr/a/7488919/terrain-en-vente-%C3%A0-borj-louzir,,La Soukra,Borj Louzir,"Borj Louzir, La Soukra",Terrain,,320000.0,320 000 TND,320000.0,411.0,"411
						m²",,,"320 000 TND Terrain en vente à Borj Louzir Borj Louzir, La Soukra Baisse du prix 30 000 TND 411 m² Contacter Appelez WhatsApp","A vendre lot situé au lotissement "" Les jardins des ingénieurs topographie "" dans la commune de la soukra , borj louzir.- superficie 411 m2.- donnant sur deux (2) rue.- titre foncier, propriété individuelle .- Idéal pour une magnifique villa, investissement locatif ou promotion immobilière.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/488/919F/h/photo_0_28269223.avif; https://www.mubawab-media.com/ad/7/488/919F/h/photo_2_28269225.avif; https://www.mubawab-media.com/ad/7/488/919F/h/photo_1_28269224.avif; https://www.mubawab-media.com/ad/7/488/919F/h/photo_30_41959637.avif; https://www.mubawab-media.com/ad/7/488/919F/h/photo_31_41959638.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+2"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.876935289144626"", ""longitude"": ""10.210377469442372""}","{""type_precis"": ""Lotissement"", ""situation_juridique"": ""Titre foncier""}",{},2026-01-27T21:09:05.916134,search,True
8209895,A vendre un beau terrain à la Soukra,https://www.mubawab.tn/fr/a/8209895/a-vendre-un-beau-terrain-%C3%A0-la-soukra,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,0,Prix à consulter,0,1000.0,"1000
						m²",,Viabilisé,"Prix à consulter A vendre un beau terrain à la Soukra La Soukra, La Soukra 1000 m² Contacter Appelez WhatsApp","Réf: SVT 952** Soukra Négoce vous propose à la vente un beau terrain de 1000m2 bien situé dans lotissement à la Soukra. clôturé, viabilisé et papiers en règle, titre individuel.** Prix du m2 : 1150 DT",Eau disponible,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/209/895F/h/terrain%201_80962795.avif; https://www.mubawab-media.com/business/7/231F/s/SOUKRA%20-%20copie.avif; https://www.mubawab-media.com/ad/8/253/720F/m/WhatsApp%20Image%202022-11-17%20at%2009.36.04_36353949_81423296.avif; https://www.mubawab-media.com/ad/8/074/399F/m/thumb_993167_property_xlarge_79598758.avif; https://www.mubawab-media.com/ad/8/114/003F/m/thumb_616135_property_xlarge_79984307.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}","{""type_precis"": ""Lotissement"", ""viabilisation"": ""Oui""}",{},2026-01-27T21:09:05.921464,search,True
8150516,Vente Terrain à Vendre au Rue De Parc la Soukra,https://www.mubawab.tn/fr/a/8150516/vente-terrain-%C3%A0-vendre-au-rue-de-parc-la-soukra,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,790000.0,790 000 TND,790000.0,611.0,"611
						m²",,,"790 000 TND Vente Terrain à Vendre au Rue De Parc la Soukra La Soukra, La Soukra 611 m² Contacter Appelez WhatsApp","OPPORTUNITÉ IMMOBILIÈRE À SAISIR – Terrain de 611 m² à vendre à La Soukra, Rue du ParcMami Immo vous propose un terrain exceptionnel d’une superficie de 611 m², idéalement situé dans un quartier résidentiel recherché de La Soukra – Rue du Parc.Ce terrain offre un cadre parfait pour :Construire votre maison de rêve, dans un environnement calme et bien desserviRéaliser un projet immobilier rentable, dans une zone à fort potentiel de valorisationAvantages :Emplacement stratégique et priséEnvironnement résidentiel de qualitéAccès facile aux commodités, écoles, commerces et axes principauxNe manquez pas cette occasion rare.Contactez-nous dès maintenant pour plus d’informations ou pour organiser une visite.Tél. : 29 490 554Site web : www.mamiimmo.tn",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/150/516F/h/thumb_1099793_property_large_80352349.avif; https://www.mubawab-media.com/business/8/330F/s/WhatsApp%20Image%202024-04-30%20%C3%A0%2012.46.23_1b294e76_74579167.avif; https://www.mubawab-media.com/ad/8/290/333F/m/terrain%20%C3%A0%20vendre_81825803.avif; https://www.mubawab-media.com/ad/8/259/695F/m/13abc467-d7c6-4a4a-bd9d-4d39830c508a_GF_81484568.avif; https://www.mubawab-media.com/ad/8/158/382F/m/WhatsApp%20Image%202025-06-10%20%C3%A0%2011.43.36_627fefd0_GF_80442274.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.926460,search,True
8288949,Terrain à la soukra sidi frej,https://www.mubawab.tn/fr/a/8288949/terrain-%C3%A0-la-soukra-sidi-frej,,La Soukra,Sidi Frej,"Sidi Frej, La Soukra",Terrain,,0,Prix à consulter,0,4000.0,"4000
						m²",,,"Prix à consulter Terrain à la soukra sidi frej Sidi Frej, La Soukra 4000 m² Contacter Appelez WhatsApp","Un grand terrain de 4000 m2 à vendre à la soukra sidi frej, idéal pour promoteur ou projet industriel ou commercialtitre collectif et plan topographique disponible.Le prix est 450 dt/m2 négociable",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.08%20%281%29_81811315.avif; https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.08_81811316.avif; https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.09%20%281%29_81811317.avif; https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.09_81811318.avif; https://www.mubawab-media.com/ad/8/288/949F/h/WhatsApp%20Image%202026-01-20%20at%2010.47.10_81811319.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Commercial, Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.883333"", ""longitude"": ""10.25""}",{},{},2026-01-27T21:09:05.929465,search,True
7935612,Terrain 400m² La Nouvelle Soukra,https://www.mubawab.tn/fr/a/7935612/terrain-400m%C2%B2-la-nouvelle-soukra,,La Soukra,La Soukra,"La Soukra, La Soukra",Terrain,,0,Prix à consulter,0,400.0,"400
						m²",,,"Prix à consulter Terrain 400m² La Nouvelle Soukra La Soukra, La Soukra 400 m² Contacter Appelez WhatsApp",Darcom-Tunisia La Soukra met en vente un lot de terrain d'un superficie 400 m² dans une zone résidentiel très bon voisinage à la Nouvelle soukra en face Clinique de SoukraVocation R216.5m² * 24 m²1400 Dt/ m²Papiers en règle titre foncier et initialisé avez l'eau et l'électricitél’emplacement de votre future maison est aussi important que ses plans!Si vous souhaitez visiter le bien n’hésitez pas à nous contactercontact@darcomtunisia.com,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/935/612F/h/thumb_842595_property_xlarge_77848388.avif; https://www.mubawab-media.com/business/8/008F/s/grand_6471550.avif; https://www.mubawab-media.com/ad/8/253/720F/m/WhatsApp%20Image%202022-11-17%20at%2009.36.04_36353949_81423296.avif; https://www.mubawab-media.com/ad/8/209/895F/m/terrain%201_80962795.avif; https://www.mubawab-media.com/ad/8/287/307F/m/t%C3%A9l%C3%A9chargement%20%281%29_81793995.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa""}","{""latitude"": ""36.88833"", ""longitude"": ""10.27417""}","{""situation_juridique"": ""Titre foncier""}",{},2026-01-27T21:09:05.934465,search,True
